Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
State,District of Columbia,11,<65,Race,non-Hispanic Black,Hepatitis (Chronic Viral B & C),0.0513,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Hepatitis (Chronic Viral B & C),0.035,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Hepatitis (Chronic Viral B & C),0.0042,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Hepatitis (Chronic Viral B & C),0.0195,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Hepatitis (Chronic Viral B & C),0.0049,,,,
State,District of Columbia,11,65+,Race,Asian Pacific Islander,Hyperlipidemia,0.3739,,,,
State,District of Columbia,11,<65,Race,Asian Pacific Islander,Hyperlipidemia,0.2099,,,,
State,District of Columbia,11,All,Race,Asian Pacific Islander,Hyperlipidemia,0.3615,,,,
State,District of Columbia,11,65+,Race,Hispanic,Hyperlipidemia,0.3754,,,,
State,District of Columbia,11,<65,Race,Hispanic,Hyperlipidemia,0.3256,,,,
State,District of Columbia,11,All,Race,Hispanic,Hyperlipidemia,0.3678,,,,
State,District of Columbia,11,65+,Race,Native American,Hyperlipidemia,,,,,
State,District of Columbia,11,<65,Race,Native American,Hyperlipidemia,,,,,
State,District of Columbia,11,All,Race,Native American,Hyperlipidemia,,,,,
State,District of Columbia,11,65+,Race,non-Hispanic Black,Hyperlipidemia,0.4253,,,,
State,District of Columbia,11,<65,Race,non-Hispanic Black,Hyperlipidemia,0.266,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Hyperlipidemia,0.3835,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Hyperlipidemia,0.3607,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Hyperlipidemia,0.2256,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Hyperlipidemia,0.3544,,,,
State,District of Columbia,11,65+,Race,Asian Pacific Islander,Hypertension,0.4915,,,,
State,District of Columbia,11,<65,Race,Asian Pacific Islander,Hypertension,0.358,,,,
State,District of Columbia,11,All,Race,Asian Pacific Islander,Hypertension,0.4814,,,,
State,District of Columbia,11,65+,Race,Hispanic,Hypertension,0.5187,,,,
State,District of Columbia,11,<65,Race,Hispanic,Hypertension,0.4109,,,,
State,District of Columbia,11,All,Race,Hispanic,Hypertension,0.5024,,,,
State,District of Columbia,11,65+,Race,Native American,Hypertension,,,,,
State,District of Columbia,11,<65,Race,Native American,Hypertension,,,,,
State,District of Columbia,11,All,Race,Native American,Hypertension,,,,,
State,District of Columbia,11,65+,Race,non-Hispanic Black,Hypertension,0.6897,,,,
State,District of Columbia,11,<65,Race,non-Hispanic Black,Hypertension,0.5072,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Hypertension,0.6418,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Hypertension,0.4186,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Hypertension,0.2549,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Hypertension,0.4111,,,,
State,District of Columbia,11,65+,Race,Asian Pacific Islander,Ischemic Heart Disease,0.1688,,,,
State,District of Columbia,11,<65,Race,Asian Pacific Islander,Ischemic Heart Disease,0.1358,,,,
State,District of Columbia,11,All,Race,Asian Pacific Islander,Ischemic Heart Disease,0.1664,,,,
State,District of Columbia,11,65+,Race,Hispanic,Ischemic Heart Disease,0.1632,,,,
State,District of Columbia,11,<65,Race,Hispanic,Ischemic Heart Disease,0.1576,,,,
State,District of Columbia,11,All,Race,Hispanic,Ischemic Heart Disease,0.1624,,,,
State,District of Columbia,11,65+,Race,Native American,Ischemic Heart Disease,,,,,
State,District of Columbia,11,<65,Race,Native American,Ischemic Heart Disease,,,,,
State,District of Columbia,11,All,Race,Native American,Ischemic Heart Disease,,,,,
State,District of Columbia,11,65+,Race,non-Hispanic Black,Ischemic Heart Disease,0.2609,,,,
State,District of Columbia,11,<65,Race,non-Hispanic Black,Ischemic Heart Disease,0.1823,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Ischemic Heart Disease,0.2403,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Ischemic Heart Disease,0.2172,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Ischemic Heart Disease,0.1122,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Ischemic Heart Disease,0.2123,,,,
State,District of Columbia,11,65+,Race,Asian Pacific Islander,Osteoporosis,,,,,
State,District of Columbia,11,<65,Race,Asian Pacific Islander,Osteoporosis,,,,,
State,District of Columbia,11,All,Race,Asian Pacific Islander,Osteoporosis,0.0762,,,,
State,District of Columbia,11,65+,Race,Hispanic,Osteoporosis,0.0693,,,,
State,District of Columbia,11,<65,Race,Hispanic,Osteoporosis,0.0284,,,,
State,District of Columbia,11,All,Race,Hispanic,Osteoporosis,0.0631,,,,
State,District of Columbia,11,65+,Race,Native American,Osteoporosis,0,,,,
State,District of Columbia,11,<65,Race,Native American,Osteoporosis,0,,,,
State,District of Columbia,11,All,Race,Native American,Osteoporosis,0,,,,
State,District of Columbia,11,65+,Race,non-Hispanic Black,Osteoporosis,0.0373,,,,
State,District of Columbia,11,<65,Race,non-Hispanic Black,Osteoporosis,0.0104,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Osteoporosis,0.0302,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Osteoporosis,0.0791,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Osteoporosis,0.0317,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Osteoporosis,0.0769,,,,
State,District of Columbia,11,65+,Race,Asian Pacific Islander,Schizophrenia and Other Psychotic Disorders,0.0111,,,,
State,District of Columbia,11,<65,Race,Asian Pacific Islander,Schizophrenia and Other Psychotic Disorders,0.2469,,,,
State,District of Columbia,11,All,Race,Asian Pacific Islander,Schizophrenia and Other Psychotic Disorders,0.0288,,,,
State,District of Columbia,11,65+,Race,Hispanic,Schizophrenia and Other Psychotic Disorders,0.0148,,,,
State,District of Columbia,11,<65,Race,Hispanic,Schizophrenia and Other Psychotic Disorders,0.1059,,,,
State,District of Columbia,11,All,Race,Hispanic,Schizophrenia and Other Psychotic Disorders,0.0286,,,,
State,District of Columbia,11,65+,Race,Native American,Schizophrenia and Other Psychotic Disorders,,,,,
State,District of Columbia,11,<65,Race,Native American,Schizophrenia and Other Psychotic Disorders,,,,,
State,District of Columbia,11,All,Race,Native American,Schizophrenia and Other Psychotic Disorders,,,,,
State,District of Columbia,11,65+,Race,non-Hispanic Black,Schizophrenia and Other Psychotic Disorders,0.04,,,,
State,District of Columbia,11,<65,Race,non-Hispanic Black,Schizophrenia and Other Psychotic Disorders,0.1482,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Schizophrenia and Other Psychotic Disorders,0.0684,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Schizophrenia and Other Psychotic Disorders,0.0153,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Schizophrenia and Other Psychotic Disorders,0.1524,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Schizophrenia and Other Psychotic Disorders,0.0216,,,,
State,District of Columbia,11,65+,Race,Asian Pacific Islander,Stroke,,,,,
State,District of Columbia,11,<65,Race,Asian Pacific Islander,Stroke,,,,,
State,District of Columbia,11,All,Race,Asian Pacific Islander,Stroke,0.0232,,,,
State,District of Columbia,11,65+,Race,Hispanic,Stroke,0.0324,,,,
State,District of Columbia,11,<65,Race,Hispanic,Stroke,0.0362,,,,
State,District of Columbia,11,All,Race,Hispanic,Stroke,0.0329,,,,
State,District of Columbia,11,65+,Race,Native American,Stroke,0,,,,
State,District of Columbia,11,<65,Race,Native American,Stroke,0,,,,
State,District of Columbia,11,All,Race,Native American,Stroke,0,,,,
State,District of Columbia,11,65+,Race,non-Hispanic Black,Stroke,0.0661,,,,
State,District of Columbia,11,<65,Race,non-Hispanic Black,Stroke,0.0382,,,,
State,District of Columbia,11,All,Race,non-Hispanic Black,Stroke,0.0588,,,,
State,District of Columbia,11,65+,Race,non-Hispanic White,Stroke,0.035,,,,
State,District of Columbia,11,<65,Race,non-Hispanic White,Stroke,0.022,,,,
State,District of Columbia,11,All,Race,non-Hispanic White,Stroke,0.0344,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Alcohol Abuse,0.0068,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Alcohol Abuse,0.0271,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Alcohol Abuse,0.0088,,,,
State,Florida,12,65+,Race,Hispanic,Alcohol Abuse,0.0121,,,,
State,Florida,12,<65,Race,Hispanic,Alcohol Abuse,0.0343,,,,
State,Florida,12,All,Race,Hispanic,Alcohol Abuse,0.0165,,,,
State,Florida,12,65+,Race,Native American,Alcohol Abuse,0.0274,,,,
State,Florida,12,<65,Race,Native American,Alcohol Abuse,0.0588,,,,
State,Florida,12,All,Race,Native American,Alcohol Abuse,0.036,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Alcohol Abuse,0.0178,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Alcohol Abuse,0.0405,,,,
State,Florida,12,All,Race,non-Hispanic Black,Alcohol Abuse,0.0248,,,,
State,Florida,12,65+,Race,non-Hispanic White,Alcohol Abuse,0.0205,,,,
State,Florida,12,<65,Race,non-Hispanic White,Alcohol Abuse,0.0619,,,,
State,Florida,12,All,Race,non-Hispanic White,Alcohol Abuse,0.024,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Alzheimer's Disease/Dementia,0.0971,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Alzheimer's Disease/Dementia,0.0451,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Alzheimer's Disease/Dementia,0.092,,,,
State,Florida,12,65+,Race,Hispanic,Alzheimer's Disease/Dementia,0.2242,,,,
State,Florida,12,<65,Race,Hispanic,Alzheimer's Disease/Dementia,0.0594,,,,
State,Florida,12,All,Race,Hispanic,Alzheimer's Disease/Dementia,0.1911,,,,
State,Florida,12,65+,Race,Native American,Alzheimer's Disease/Dementia,0.1557,,,,
State,Florida,12,<65,Race,Native American,Alzheimer's Disease/Dementia,0.052,,,,
State,Florida,12,All,Race,Native American,Alzheimer's Disease/Dementia,0.1273,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Alzheimer's Disease/Dementia,0.1725,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Alzheimer's Disease/Dementia,0.0575,,,,
State,Florida,12,All,Race,non-Hispanic Black,Alzheimer's Disease/Dementia,0.137,,,,
State,Florida,12,65+,Race,non-Hispanic White,Alzheimer's Disease/Dementia,0.1274,,,,
State,Florida,12,<65,Race,non-Hispanic White,Alzheimer's Disease/Dementia,0.0592,,,,
State,Florida,12,All,Race,non-Hispanic White,Alzheimer's Disease/Dementia,0.1216,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Arthritis,0.2777,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Arthritis,0.1817,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Arthritis,0.2682,,,,
State,Florida,12,65+,Race,Hispanic,Arthritis,0.4011,,,,
State,Florida,12,<65,Race,Hispanic,Arthritis,0.2602,,,,
State,Florida,12,All,Race,Hispanic,Arthritis,0.3729,,,,
State,Florida,12,65+,Race,Native American,Arthritis,0.4089,,,,
State,Florida,12,<65,Race,Native American,Arthritis,0.2919,,,,
State,Florida,12,All,Race,Native American,Arthritis,0.3768,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Arthritis,0.3476,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Arthritis,0.2369,,,,
State,Florida,12,All,Race,non-Hispanic Black,Arthritis,0.3134,,,,
State,Florida,12,65+,Race,non-Hispanic White,Arthritis,0.3924,,,,
State,Florida,12,<65,Race,non-Hispanic White,Arthritis,0.3081,,,,
State,Florida,12,All,Race,non-Hispanic White,Arthritis,0.3852,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Asthma,0.0475,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Asthma,0.0538,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Asthma,0.0481,,,,
State,Florida,12,65+,Race,Hispanic,Asthma,0.0688,,,,
State,Florida,12,<65,Race,Hispanic,Asthma,0.0909,,,,
State,Florida,12,All,Race,Hispanic,Asthma,0.0732,,,,
State,Florida,12,65+,Race,Native American,Asthma,0.0642,,,,
State,Florida,12,<65,Race,Native American,Asthma,0.0611,,,,
State,Florida,12,All,Race,Native American,Asthma,0.0633,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Asthma,0.0547,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Asthma,0.0842,,,,
State,Florida,12,All,Race,non-Hispanic Black,Asthma,0.0638,,,,
State,Florida,12,65+,Race,non-Hispanic White,Asthma,0.0477,,,,
State,Florida,12,<65,Race,non-Hispanic White,Asthma,0.0633,,,,
State,Florida,12,All,Race,non-Hispanic White,Asthma,0.049,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Atrial Fibrillation,0.0554,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Atrial Fibrillation,0.0282,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Atrial Fibrillation,0.0527,,,,
State,Florida,12,65+,Race,Hispanic,Atrial Fibrillation,0.078,,,,
State,Florida,12,<65,Race,Hispanic,Atrial Fibrillation,0.0223,,,,
State,Florida,12,All,Race,Hispanic,Atrial Fibrillation,0.0669,,,,
State,Florida,12,65+,Race,Native American,Atrial Fibrillation,0.095,,,,
State,Florida,12,<65,Race,Native American,Atrial Fibrillation,0.0249,,,,
State,Florida,12,All,Race,Native American,Atrial Fibrillation,0.0757,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Atrial Fibrillation,0.0625,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Atrial Fibrillation,0.0287,,,,
State,Florida,12,All,Race,non-Hispanic Black,Atrial Fibrillation,0.0521,,,,
State,Florida,12,65+,Race,non-Hispanic White,Atrial Fibrillation,0.1185,,,,
State,Florida,12,<65,Race,non-Hispanic White,Atrial Fibrillation,0.0283,,,,
State,Florida,12,All,Race,non-Hispanic White,Atrial Fibrillation,0.1108,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Autism Spectrum Disorders,0,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Autism Spectrum Disorders,0.0165,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Autism Spectrum Disorders,0.0016,,,,
State,Florida,12,65+,Race,Hispanic,Autism Spectrum Disorders,0.0001,,,,
State,Florida,12,<65,Race,Hispanic,Autism Spectrum Disorders,0.0163,,,,
State,Florida,12,All,Race,Hispanic,Autism Spectrum Disorders,0.0034,,,,
State,Florida,12,65+,Race,Native American,Autism Spectrum Disorders,0,,,,
State,Florida,12,<65,Race,Native American,Autism Spectrum Disorders,0.0249,,,,
State,Florida,12,All,Race,Native American,Autism Spectrum Disorders,0.0068,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Autism Spectrum Disorders,0.0002,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Autism Spectrum Disorders,0.0113,,,,
State,Florida,12,All,Race,non-Hispanic Black,Autism Spectrum Disorders,0.0036,,,,
State,Florida,12,65+,Race,non-Hispanic White,Autism Spectrum Disorders,0.0002,,,,
State,Florida,12,<65,Race,non-Hispanic White,Autism Spectrum Disorders,0.015,,,,
State,Florida,12,All,Race,non-Hispanic White,Autism Spectrum Disorders,0.0014,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,COPD,0.0728,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,COPD,0.0696,,,,
State,Florida,12,All,Race,Asian Pacific Islander,COPD,0.0725,,,,
State,Florida,12,65+,Race,Hispanic,COPD,0.1544,,,,
State,Florida,12,<65,Race,Hispanic,COPD,0.098,,,,
State,Florida,12,All,Race,Hispanic,COPD,0.1431,,,,
State,Florida,12,65+,Race,Native American,COPD,0.1497,,,,
State,Florida,12,<65,Race,Native American,COPD,0.1018,,,,
State,Florida,12,All,Race,Native American,COPD,0.1366,,,,
State,Florida,12,65+,Race,non-Hispanic Black,COPD,0.1107,,,,
State,Florida,12,<65,Race,non-Hispanic Black,COPD,0.0924,,,,
State,Florida,12,All,Race,non-Hispanic Black,COPD,0.105,,,,
State,Florida,12,65+,Race,non-Hispanic White,COPD,0.138,,,,
State,Florida,12,<65,Race,non-Hispanic White,COPD,0.1524,,,,
State,Florida,12,All,Race,non-Hispanic White,COPD,0.1393,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Cancer,0.0713,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Cancer,0.041,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Cancer,0.0683,,,,
State,Florida,12,65+,Race,Hispanic,Cancer,0.0905,,,,
State,Florida,12,<65,Race,Hispanic,Cancer,0.034,,,,
State,Florida,12,All,Race,Hispanic,Cancer,0.0791,,,,
State,Florida,12,65+,Race,Native American,Cancer,0.0941,,,,
State,Florida,12,<65,Race,Native American,Cancer,0.0271,,,,
State,Florida,12,All,Race,Native American,Cancer,0.0757,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Cancer,0.1136,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Cancer,0.0338,,,,
State,Florida,12,All,Race,non-Hispanic Black,Cancer,0.0889,,,,
State,Florida,12,65+,Race,non-Hispanic White,Cancer,0.1123,,,,
State,Florida,12,<65,Race,non-Hispanic White,Cancer,0.036,,,,
State,Florida,12,All,Race,non-Hispanic White,Cancer,0.1058,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Chronic Kidney Disease,0.264,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Chronic Kidney Disease,0.289,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Chronic Kidney Disease,0.2665,,,,
State,Florida,12,65+,Race,Hispanic,Chronic Kidney Disease,0.3403,,,,
State,Florida,12,<65,Race,Hispanic,Chronic Kidney Disease,0.2764,,,,
State,Florida,12,All,Race,Hispanic,Chronic Kidney Disease,0.3274,,,,
State,Florida,12,65+,Race,Native American,Chronic Kidney Disease,0.3695,,,,
State,Florida,12,<65,Race,Native American,Chronic Kidney Disease,0.2489,,,,
State,Florida,12,All,Race,Native American,Chronic Kidney Disease,0.3364,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Chronic Kidney Disease,0.396,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Chronic Kidney Disease,0.3346,,,,
State,Florida,12,All,Race,non-Hispanic Black,Chronic Kidney Disease,0.377,,,,
State,Florida,12,65+,Race,non-Hispanic White,Chronic Kidney Disease,0.2769,,,,
State,Florida,12,<65,Race,non-Hispanic White,Chronic Kidney Disease,0.2143,,,,
State,Florida,12,All,Race,non-Hispanic White,Chronic Kidney Disease,0.2715,,,,
State,Florida,12,65+,Race,Asian Pacific Islander,Depression,0.0958,,,,
State,Florida,12,<65,Race,Asian Pacific Islander,Depression,0.233,,,,
State,Florida,12,All,Race,Asian Pacific Islander,Depression,0.1093,,,,
State,Florida,12,65+,Race,Hispanic,Depression,0.2324,,,,
State,Florida,12,<65,Race,Hispanic,Depression,0.329,,,,
State,Florida,12,All,Race,Hispanic,Depression,0.2518,,,,
State,Florida,12,65+,Race,Native American,Depression,0.1702,,,,
State,Florida,12,<65,Race,Native American,Depression,0.3054,,,,
State,Florida,12,All,Race,Native American,Depression,0.2073,,,,
State,Florida,12,65+,Race,non-Hispanic Black,Depression,0.133,,,,
State,Florida,12,<65,Race,non-Hispanic Black,Depression,0.2194,,,,
State,Florida,12,All,Race,non-Hispanic Black,Depression,0.1597,,,,
